Time,Count,Accel X (g),Accel Y (g),Accel Z (g),Gyro X (dps),Gyro Y (dps),Gyro Z (dps)
1.077000022,117,-0.009,-0.292199999,4.9302001,0.426800013,-0.243900001,-0.243900001
1.087000012,118,-0.0114,-0.301200002,4.929599762,0.426800013,-0.243900001,-0.304899991
1.090999961,119,-0.0114,-0.301200002,4.929599762,0.426800013,-0.243900001,-0.304899991
1.101999998,120,-0.0156,-0.303600013,4.936100006,0.487800002,-0.243900001,-0.304899991
1.105999947,121,-0.0156,-0.303600013,4.936100006,0.487800002,-0.243900001,-0.304899991
1.125,122,-0.0174,-0.294,4.954100132,0.487800002,-0.243900001,-0.304899991
1.133000016,123,-0.0186,-0.284399986,4.97149992,0.487800002,-0.243900001,-0.304899991
1.136000037,124,-0.0186,-0.284399986,4.97149992,0.487800002,-0.243900001,-0.304899991
1.146000028,125,-0.023399999,-0.282000005,4.977399826,0.487800002,-0.304899991,-0.304899991
1.149999976,126,-0.023399999,-0.282000005,4.977399826,0.487800002,-0.304899991,-0.304899991
1.159999967,127,-0.023399999,-0.282000005,4.977399826,0.487800002,-0.304899991,-0.304899991
1.167999983,128,-0.032299999,-0.287400007,4.984600067,0.487800002,-0.304899991,-0.304899991
1.177000046,129,-0.0407,-0.298799992,5.006800175,0.548799992,-0.304899991,-0.304899991
1.180999994,130,-0.0407,-0.298799992,5.006800175,0.548799992,-0.304899991,-0.304899991
1.195000052,131,-0.049699999,-0.309599996,5.024199963,0.548799992,-0.304899991,-0.304899991
1.199000001,132,-0.049699999,-0.309599996,5.024199963,0.548799992,-0.304899991,-0.304899991
1.215000033,133,-0.050900001,-0.308999985,5.046299934,0.609799981,-0.304899991,-0.304899991
1.22300005,134,-0.0557,-0.308400005,5.070300102,0.609799981,-0.365799993,-0.243900001
1.226999998,135,-0.0557,-0.308400005,5.070300102,0.609799981,-0.365799993,-0.243900001
1.245000005,136,-0.066500001,-0.313199997,5.093599796,0.609799981,-0.365799993,-0.243900001
1.253000021,137,-0.068300001,-0.329899997,5.112800121,0.609799981,-0.365799993,-0.243900001
1.256999969,138,-0.068300001,-0.329899997,5.112800121,0.609799981,-0.365799993,-0.243900001
1.26699996,139,-0.065300003,-0.347299993,5.12650013,0.670700014,-0.426800013,-0.182899997
1.271000028,140,-0.065300003,-0.347299993,5.12650013,0.670700014,-0.426800013,-0.182899997
1.284999967,141,-0.062899999,-0.358599991,5.127699852,0.670700014,-0.426800013,-0.182899997
1.289000034,142,-0.062899999,-0.358599991,5.127699852,0.670700014,-0.426800013,-0.182899997
1.304999948,143,-0.0515,-0.366400003,5.132500172,0.670700014,-0.426800013,-0.182899997
1.31400001,144,-0.046100002,-0.389200002,5.140900135,0.670700014,-0.426800013,-0.122000001
1.317999959,145,-0.046100002,-0.389200002,5.140900135,0.670700014,-0.426800013,-0.122000001
1.332000017,146,-0.044300001,-0.412499994,5.163700104,0.670700014,-0.426800013,-0.122000001
1.335999966,147,-0.044300001,-0.412499994,5.163700104,0.670700014,-0.426800013,-0.122000001
1.34800005,148,-0.050900001,-0.431699991,5.19299984,0.731700003,-0.426800013,-0.122000001
1.356999993,149,-0.067699999,-0.444299996,5.227099895,0.731700003,-0.487800002,-0.061000001
1.360999942,150,-0.067699999,-0.444299996,5.227099895,0.731700003,-0.487800002,-0.061000001
1.375,151,-0.074199997,-0.465799987,5.252900124,0.731700003,-0.487800002,0
1.378999949,152,-0.074199997,-0.465799987,5.252900124,0.731700003,-0.487800002,0
1.394999981,153,-0.069499999,-0.489199996,5.277999878,0.670700014,-0.487800002,0.061000001
1.402999997,154,-0.071199998,-0.520900011,5.316299915,0.670700014,-0.487800002,0.061000001
1.406999946,155,-0.071199998,-0.520900011,5.316299915,0.670700014,-0.487800002,0.061000001
1.424999952,156,-0.082000002,-0.552600026,5.375,0.670700014,-0.548799992,0.122000001
1.434000015,157,-0.087399997,-0.575999975,5.430699825,0.853699982,-0.670700014,0.182899997
